word, definition
Azzudiàulu (o cazzudiàulu) | esclamazione. Letteralmente significherebbe "pene diavolo". E' un'espressione tipica di disappunto o stupore, da utilizzarsi in qualunque momento della giornata, quando una persona qualunque ti sta defecando il pene. (es: "ipposhaddi chi soggu passendi! " - risp: "cazzudiaulu! achì non mi zi passi la faccia in curu!" - trad: "Spostati che sto passando!" - risp:"Penediavolo! perchè non mi fai scorrere il tuo viso sul deretano!") (ringraziamo Giugnetto)
Azzura/u| Avida, avido. (es.: Candu sesi aintru de unu bar e samigu nun cumbidara de buffai - o candu sa pivella ki tenisi non pagara mai nemmusu. ; Trad.: Quando il tuo amico non ti offre da bere al bar - o quando la tua ragazza non paga mai niente. ) (Segnalazione di ilmoro)
Ajò| Espressione diffusissima nell'intercalare di tutti i giorni, particolarmente nel campidano. E' intraducibile esattamente. Si tratta di una esortazione a fare qualcosa, il più delle volte a andare da qualche parte (andiamo), ad affrettarsi (sbrigati, sbrighiamoci) oppure a desistere da qualche azione o da una discussione (su, suvvia, smenttila )(es.: Ajò a su mari ; 'andiamo al mare' es2: Ajò! Movirì! ; ' su! e muoviti! es3: Ajooo, no ri da pighisti! ; ' suvvia, non avertene a male' es4: Ajoò! Lassaddu perdi ; 'su, lascialo perdere; es5: Oh schillelè, ajò e baccagai ! ; o giovine stolto , suvvia, vai a cagare) (Grazie a vai tranquo per avercela segnalata e a Cardusardu per gli esempi .)
AAAZZZZZZZZUUUUUUUU!!! | Espressione che denota stupore e meraviglia. Esistono pareri contrastanti circa la sua origine, alcuni esperti asseriscono che si tratti di un termine derivante da "CAZZU" (vedi pene o pillona) ma gli esperti della Enciclopedia Italiana Fondata da Giovanni TRECAZZI smentiscono categoricamente. (Ringraziamo Mare per la segnalazione)
Ba bà...| stai attento (Es.: mmmm..ba bà...la ca ajaja ti zacca sa facci chi no faisi a bonu!; mmmm....stai attento che nonna ti picchia se non fai il bravo!) (Segnalazione di Tziu Franziscu de Sestu)
Babbacùrro| barbecue. (es.: Pasqualina annau "sa pezza in su babbacurru mi praxi meda!" vero Cinghy??? -trad.: Pasqualina ha detto "la carne al barbecue mi piace molto") Grazie a glores per il raffinato francesismo.
Babballòttu| stercolaro nuragico. Sinonimo di "Tragamerda" (un ringraziamento a Roña Aleper avercelo segnalato)
Babballuccu| imbranato (Es.: bruttu babballuccu!!!; brutto imbranato!!!) (Segnalazione di Mau97)
Babbasùccu|babbeo. (es: oh facc'e babbasuccu!! La chi tenisi su STOP,fiasta accant'e mi prenciai!!!! -trad.: Hei, faccia da babbeo!! Hai lo STOP, ancora un po' e mi metti sotto!!!) (Grazie a billyebis)
Babbasone|ingenuo, credulone. (es.: Has comprau, su spirrittu, a bintimilavrancusu a su kilu??? Tanti coddau, ma la ki sesi propriu babbasoni...!!! - trad.: Hai comprato, il pesce scrauso, a ventimilalire al kilo??? Ti hanno inculato babbasone...!!!) Un ringraziamento a billyebis per la perla di saggezza.
Babbaùga| Lumaca di grandi dimensioni, tipica di Gesico (es.: Pìgasa sa babbaùga, da ghèttasa in s'acqua callènti, cun pagu ollu è donàdda à pappài à chi no pòisi nimmàncu abbì. ; Prendi la lumaca, bùttala nell'acqua calda e condìscila con un pò d'olio. Dalla poi da mangiare al tuo peggior nemico!) (Ringraziamo Loruena per la segnalazione.)
Babbillòtti|piccolo pene. (Castia cussu piccioccheddu: tenidi unu babbillotti! - trad.: Osserva quel fanciullo: lui misero, possiede un piccolo fallo!) Grazie a Su pruupu biu.
(A) Babbumortu| quando muore il padre. Lett. Alle calende greche (Es.: pagai a babbumortu; pagare chissà quando) (Segnalazione di forestaiu)
Baccagà| da "bài a cagài":  ti invito ad espellere i tuoi escrementi, vai a cagare (Grazie a Seme per la segnalazione)
Baccheo| tipico bolotanese che festeggia san bachisio (Es.: mudu baccheo; zitto bolotanese che festeggi san bachisio) (Segnalazione di ciupas)
Baccìga| Dicesi di persona che porta sfiga. (es.: Se pèusu de baccìga! ; Trad.: Sei peggio di un porta sfiga!) (Segnalazione di Lombricolombarbagianni.)
Baddaroccu| Baccano molesto e fastidioso. (es: s'esti pessau nu baddaroccu e finza i dimmoniusu 'ndi funti bessiusu -trad.: si è creato un tal baccano che puranche i diavoli hanno deciso di levar le tende) Grazie a LuXgnolo per la segnalazione
Baddine| Pazzia. (es.: Belveghe baddinosa - trad.: Pecora pazza). Il baddine è una nota malattia ormai diffusa in Sardegna;infatti troviamo anche molta gente BADDINOSA, cioè che ha la malattia del Baddine... (ringraziamo FrAnZ di Giave per la segnalazione)
Baddirone| contenitore di grandi dimensioni in uso nelle campagne del Logudoro (Es.: mi ses' faendi is callonisi a baddirone; mi stai facendo diventare i testicoli di dimensioni gigantesche (per cui è necessario un grandissimo contenitore per riporli)) (Segnalazione di Su Conti)
Badogu| stupido, imbecille, scemo, tonto (Es.: Toniooo! Ma poitta asi postu un'attra orta su casu in sa cucci'e bobbi? Ba là cà ses badogu!; Antonio! Ma perchè hai messo un'altra volta il formaggio nella cuccia del cane? Ma si può essere più scemi!) (Segnalazione di Scream)
Badrùnfa| antico gioco (la trottola) o persona piccola e robusta. (es: ge di andada a giogai cun sa badrunfa!!! tui ca sesi ua badrunfedda! - trad: ti piace piccola bambina grassa giocare con la trottola !) Grazie a mak per la segnalazione.
Bae kin Deu| lett. vai con Dio (esortazione alla morte) (Es.: pizzinne' bae kin Deu; ragazzi' vai a morire) (Segnalazione di ziu piero)
(ma) Bae e faghedi coddare dae unu ainu| (ma) vai e fatti trombare da un asino (Es.: "No nd'appo gana de iscriere!". "Ma bae e faghedi coddare da un ainu"; "Non ho voglia di scrivere". "Ma vai e fatti trombare da un asino") (Segnalazione di Vampiro)
Bae e trazza cane mortoso| Trascina cani morti. Utilizzato per mandare a quel paese una persona (Es.: bae e trazza cane mortoso conca e cazzu; vai e trascina cani morti testa di organo sessuale maschile) (Segnalazione di FFR)
Bà fadì arài| vai a farti arare (Es.: oh Lella ma bà fadì arài!!!; ascolta Lella dovresti farti penetrare da un aratro!) (Segnalazione di kikko75)
Bàffancùllu| va a fanculo. Si distingue dall'Italiano per l'abuso massiccio di doppie consonanti. (es: il Cagliari subisce un goal in contropiede. Dalla curva Nord si leva un urlo rivolto al portiere che sbaglia l'uscita uno contro uno: ma baffanccullu o ccallonni!) Grazie a pippostrello per la segnalazione, ad Ivaz per le aggiunte
Baffarìcoddai| vai a farti fottere (Es.: 'O s'ammigu, torrausu a curri po binti km finzasa crasi?'. 'Ma baffarìcoddai!!!';  'Amico, andiamo a correre per venti km anche domani?'. 'Ma vai a farti fottere!!!') (Segnalazione di Praizosu)
Bagassa| puttana. Donna che tromba per soldi, ma anche ragazza dai frivoli costumi. (es: O brutta bagassa! trad: o brutta puttana!) Grazie a Carlo E Zizo
Sa bagassa chi ta cottu sa castangia| la prostituta che ti ha cucinato le castegne (Es.: ...nha o piccioccheddu, sa bagassa chi t'ha cottu sa castangia, d'accabbasa de scudiri s'arena; (al Poetto): ...ooooh ragazzino, la smetti di lanciare la sabbia, accidenti a chi ti ha cucinato le castagne) (Segnalazione di Bakisi)
(Sa) Bagassa de chi tind'adi cagau| la puttana di quella donna che ti ha partorito dal culo! (Es.: unu pastori cassada unu ladroni de angionis e in su mentri chi du curridi, di narada -"frimmadì sa bagassa de chi tind'adi cagau"; un pastore, becca un ladro di agnelli, e mentre lo rincorre, gli intima di fermarsi, e gli dice:-"fermati la per quella donna poco seria che ti ha messo al mondo mediante un parto anale"!!!) (Segnalazione di mariedducoddacodda)
Bagàssa in scìra Santa| lett. Prostituta durante la settimana Santa, ma si usa per indicàre periodi di ristrettezze economiche. (es.: Aiò a su cinema! Cìtti cà sèu spiantàu che bagassa in scìra Santa!!! ; Trad.: Andiamo al cinema, amico mio? Mi dispiace ma non posso venire perchè in questo momento le mie finanze sono dissestate!) (Segnalazione di Zio nchello.)
(Sa) Bagàssa e' Pio IX| lett. La puttana di Pio IX, dicesi di donna paticolarmente spregevole. Origine del detto ignota. (Es: Cantu ser lezza! Sa bagassa e' Pio IX!! - Trad: Ma quanto sei brutta!La zoccolona puttanona del Papa Pio IX!! ) (Segnalazione di Zio nchello.)
Bagassa perdia| Donna di facilissimi costumi. (es.: Sorri tua esti una bagassa perdia, coddara a struppiadura. ; Trad.: Tua sorella e' di facili costumi, non perde occasione per farsi possedere sessulmente in maniera selvaggia. ) (Segnalazione di gavvinetto di roma )
Bagassèri| dicesi di uomo frivolo, privo di limiti o remore incline al tradimento o alla bigamia (nudda ni sai Anto'...) (grazie a  Giuannicu lu Griccu e a Topina)
Bagònchi| dìcesi di persona dalla testa grande (es.: Oh Pietro, ses' pròpriu unu bagònchi!!! ; Hey Pietro, la tua testa é proprio grande!!!) Grazie a Zighittu per avercela segnalata
Bah Bah| Bada bene! (es.: Bah bah! Mò mi sèu arròsciu: chi no sègnara su Castèddu mi 'ndi àndu! ; Trad.: Bada bene! Adesso mi sono stufàto: se non segna la mia squadra del cuore me ne vado dallo stadio!) (Grazie a Fefonne)
Baianu| scapolo (Es.: Nois baianoso morimoso n`is accorroso, kena femmina ma kena korroso!!; noi scapoli muoiamo nei tuguri, senza donne, ma senza corna!!) (Segnalazione di Kodda Makka)
Ba' innoramala ch'andese| vai in malora (Es.: cando cherese frastimare calekunu li narasa: <<ba'innoramala ch'andese>>; quando vuoi auugurare qualcosa di male a qualcuno gli dici: <<Vai in malora>>) (Segnalazione di Baffisio)
Bairindi| vattene (Es.: bairindi e lassami in paxi; vattene via e lasciami in pace) (Segnalazione di Lisboa)
Balentìa| sorta di orgoglio tipico dei pastori delinquenti sardi. Originariamente significava essere un uomo di parola, cioè "balènte" viene tradotto letteralmente "valente",  che mantiene la parola data e sostituivano lo stato inesistente nella sicurezza pubblica. Al giorno d'oggi i balènti sono coloro che tirano fuori la "leppa" ad ogni occasione.  (Es.: 1 - Sos balèntes hurrene a hovaddu; i balènti (sostantivo derivante da balentìa) corrono a cavallo. 2 - Bi ki ses balènte!!! ; Trad.: Guarda che sei Balènte!!!) (Grazie a Prohu per la segnalazione e a Okkidiladrona per l'analisi storica del termine.)
Ballalloi| Ottuso, stupido (es.: Ses ischìdu comènte unu massillone 'e merda,ballalloi! -Zente tonta n'appo connotu,ma ballalloi che a tibe,mancu sa preda! ; Sei sveglio come un accumulo di sterco, tonto! -Ho avuto modo di conoscere diversa gente con un basso quoziente intellettivo, ma la tua ottusaggine non e' riscontrabile neanche tra i minerali!) Ringraziamo Bombica per avercela segnalata.
Ballilla| Noto personaggio trexentese, famoso per le sue doti da ballerino e scopatore. (ringraziamo testine per la segnalazione)
Ballista| bugiardo (Es.: cazz' e poggu sei ballista!; cazzo quanto sei bugiardo!) (Segnalazione di zizzu)
Balòssu| dicesi di persona priva di intelligenza (es.: oh 'Cenzo accabbadda de fai su balossu cun is pivellasa chi sesi coiau!; mio caro Vincenzo ti esorto a moderare la tua vivacità verso il gentilsesso in quanto sei ormai convolato a nozze tempo addietro) (Ringraziamo Forry per la preziosa segnalazione)
Balossu a iscola| scemo a scuola. Dicesi a persona che si sta bullando (Es.: accabbammidda, non ti d'arregordasa chi fiasta balossu a iscola!; piantala, non ti ricordi che eri scemo a scuola! (come a dire: so bene che persona sei, non esagerare!)) (Segnalazione di Iamlorenzo)
Bambazzu| bambacione (es.: se'bambazzu meda! ; Trad.: sei veramente bambacione! E' un espressione poco usata dalle parti di Orroli, dove si usa di più 'ndiasta bolli de salli. Comunque riferita ad una persona poco sveglia e poco dinamica. ) (Segnalazione di  momorello )
Bàmbu| Insìpido, scialbo. (es.: Oh frà, sès tròppu bàmbu! ; Trad.: Hey Fratello, sei molto scialbo!) (Grazie a Ziuperra)
Banduleri| persona senza meta (Es.: move a domo bruttu banduleri; rientra a casa uomo senza meta) (Segnalazione di Bobore)
Banghillonedduetoppi| Gran pezzo di figa (es.: Arròri chi du coddidi, oh 'Fisio, dasi bìu cussu banghillonedduetoppi chi cammìnada scoscia scoscia? ;  Beato chi se la é suonata(trombata), oh Moretto, hai visto quel gran pezzo di figa che qualcuno, di sicuro se la é sfondata? Guarda, é tutta scosciata!) (Ringraziamo Ghiro & Peppe)
Banghìttu| Piccolo sgabbello in legno, usato anche per definire una persona di piccola statura (es.: Càstia (i)gùssu, tèniri un artària e banghìttu!!)(grazie Rex)
Barabba|-----1)delinquente. (es.: d'asi bìu cussu in su giornali? bella facc'è barabba!; hai visto la foto di quel tipo pubblicata sul quotidiano? è proprio un brutto cefo) (grazie Seme) -----2) personaggio biblico del nuovo testamento; in Casteddaio (dialetto del capoluogo cagliaritano) indica un individuo poco affidabile; es.: "benni innoi, oh barabbaaaa, chi ti deppu nai cosaaaa!" = "orsù, avvicinati, oh simpatica canaglia, che ti devo amichevolmente parlare..." (grazie SuperFausto)
Barberi| barbiere (Es.: 1) poniri barberi; 2) 'A kini as votau, a Berlusconi? Ma no du bisi ki esti unu barberi!!??; 1) metti su una barberia; 2) 'Chi hai votato? Berlusconi? Ma non lo vedi che é un barbiere!!??) (Segnalzione di Lisboa)
Bardau| sotto effetto di sostanze psicotrope (Es.: uff, c'appu fumau tottu. Gi seu pagu bardau!!!; accipicchia, presumo di aver esagerato con la cannabis, mi sento un pò confuso!!!) (Segnalazione di Drugo)
Bardèlla| Scemina, stupidina. (es.: Càstia cùssa bagàssa de Peppina èsti fèndi sa bardèlla cun cussu pèzzu 'è bònu de Francìscu!!! ; Trad.:  Guarda quella svegliotta di Giusy come fà la scemina con quel pezzo di bono di Francesco!) (Grazie a Testina)
Bardufola| trottola (Es.: accabbamidda con sa bardufola che mi sesi stontonendi sa conca; vuoi farla finita di giuocare con la trottola? Mi stai facendo girare il capo) (Segnalazione di Su Conti)
Barr'è caponi| Guancia di capone. Il capone è un pesce noto per il muso tondo e i lati gonfi, che richiamano l'idea di due guance molto pronunciate. (es.: Càstia cussu, portara is trèmpasa chi parinti barr'è caponi! ; trad.: Guarda quello! Ha le guance che sembrano quelle di un capone) (Ringraziamo zia licca per la segnalazione)
Barra| strafottenza. (es: la ghi di pigu a puntar'e pei in su stampu e sa udda e di fazzu passai tottu sa barra! - trad: ti percuoto con l'estremità del piede nel deretano tanto da farti passare tutta la stafottenza!) (Ringraziamo le pankine per la segnalazione)
(sa) Barra che'i s'anzone cottu a pasca| la bocca come quella dell agnello cotto a pasqua (Es.: tue ser faeddende troppu!!!!!!! sa barra ch i s'anzone cottu a pasca teviasa tennere!!; stai parlando troppo!!!chissà che ti diventi la bocca come quella dell agnello cotto a pasqua!) (Segnalazione di Zuseppe)
Barra coddada| lett. mascelle scopate. Si dice di vera intenditrice di pene-gelato (Es.: la cussa tippa e a barrasa coddadasa; guarda quella ragazza con le mascelle larghe da pompino) (Segnalazione di su panetteri)
Barra 'è càddu| La faccia del cavallo. (es.: Chi t'èssidi che sa barra 'è caddu intrìscia in su murèttu a seccu!; Trad.: Che ti diventi la faccia come quella di un cavallo, che si é schiantato contro un muretto a secco!) (Ringraziamo Andre)
Barràcca| Bar occasionale per una festa. (es.: Ajo a sa barràcca cà no si buffàusu una cosa! Trad.: Andiamo al bar occasionale per feste che ci beviamo una cosa!) (Grazie a Nembo.)
Barrallicca| piccolo pene (Es.: O Luigi! non tenisi bregungia? tenisi una barrallicca pitticchedda chi pariri unu malloreddu!; O Luigi ma non ti vergogni? hai un pene di dimensioni tanto ridotte da sembrare un piccolo gnocchetto di pasta sarda chiamata "malloreddus") (Segnalazione di Shardan71)
Barròsu| di persona che si da arie (es.: appu biu cussu scimpru de Franchino fendi su barrosu cun sa pivella noa; ho visto quello stupido di franchino dandosi arie con la sua nuova compagna)
Barzocca| baldracca (Es.: s'attr'addì femmu camminendi in via Eligio Porcu e mi biu dus barzoccheddasa aici spullincasa cà mi seu domandau chi femmu in mesu a s'aia o in un film porno!; l'altro giorno camminavo per via Eligio Porcu e noto che mi incrociano due baldracchette così spogliate che mi sono chiesto se stessi camminando in mezzo alla strada o in un set cinematografico di film a luci rosse!) (Segnalazione di Scream Is Back)
Basaculu| Bacia Culo. (es.: Lassàddu a perdi a cussu basaculu de bixinau, chi bidi chi ses in d'una cinqucentu narat chi sesi seziu in d'una Ferrari! ; Trad: Lascia perdere quel leccaculo! Se ti vede in una cinquecento dice che stai su una ferrari!) (Segnalazione di Burriccheddu)
Basamidda ca bincisi| baciamela che vinci (Es.: candu allegasa cun calinc'unu e d'asi arrosciu di narasa "basamidda ca bincisi"; quando parle con qualch'uno e ti sei stufato gli dici "baciamela che vinci") (Segnalazione di Cello Cabuderra)
